C_Reg;C_Dpt;C_Arr;C_Cant;C_Com;N_Com_min;N_Com_maj;Cp;Pop90;Pop99
52;49;1;08;49259;Rochefort-sur-Loire;ROCHEFORT-SUR-LOIRE;49190;1877;1991
52;49;2;19;49260;Romagne (La);ROMAGNE (LA);49740;1603;1587
52;49;3;28;49261;Rosiers-sur-Loire (Les);ROSIERS-SUR-LOIRE (LES);49350;2204;2242
52;49;3;29;49262;Rou-Marson;ROU-MARSON;49400;643;599
52;49;2;19;49263;Roussay;ROUSSAY;49450;898;966
52;49;2;19;49264;Saint-André-de-la-Marche;SAINT-ANDRE-DE-LA-MARCHE;49450;1955;2417
52;49;1;08;49265;Saint-Aubin-de-Luigné;SAINT-AUBIN-DE-LUIGNE;49190;853;857
52;49;1;18;49266;Saint-Augustin-des-Bois;SAINT-AUGUSTIN-DES-BOIS;49170;776;826
52;49;1;02;49267;Saint-Barthélemy-d'Anjou;SAINT-BARTHELEMY-D'ANJOU;49124;9369;9832
52;49;2;11;49268;Sainte-Christine;SAINTE-CHRISTINE;49120;587;590
52;49;2;40;49269;Saint-Christophe-du-Bois;SAINT-CHRISTOPHE-DU-BOIS;49280;2282;2501
52;49;2;09;49270;Saint-Christophe-la-Couperie;SAINT-CHRISTOPHE-LA-COUPERIE;49270;447;455
52;49;1;18;49271;Saint-Clément-de-la-Place;SAINT-CLEMENT-DE-LA-PLACE;49370;1320;1392
52;49;3;28;49272;Saint-Clément-des-Levées;SAINT-CLEMENT-DES-LEVEES;49350;937;1005
52;49;2;19;49273;Saint-Crespin-sur-Moine;SAINT-CRESPIN-SUR-MOINE;49230;1381;1411
52;49;3;20;49274;Saint-Cyr-en-Bourg;SAINT-CYR-EN-BOURG;49260;1169;1070
52;49;2;25;49276;Saint-Florent-le-Vieil;SAINT-FLORENT-LE-VIEIL;49410;2511;2623
52;49;4;30;49277;Sainte-Gemmes-d'Andigné;SAINTE-GEMMES-D'ANDIGNE;49500;1271;1311
52;49;1;23;49278;Sainte-Gemmes-sur-Loire;SAINTE-GEMMES-SUR-LOIRE;49130;3803;3681
52;49;3;15;49279;Saint-Georges-des-Sept-Voies;SAINT-GEORGES-DES-SEPT-VOIES;49350;565;570
52;49;1;05;49280;Saint-Georges-du-Bois;SAINT-GEORGES-DU-BOIS;49250;320;344
52;49;2;11;49281;Saint-Georges-des-Gardes;SAINT-GEORGES-DES-GARDES;49120;1497;1448
52;49;3;13;49282;Saint-Georges-sur-Layon;SAINT-GEORGES-SUR-LAYON;49700;585;591
52;49;1;26;49283;Saint-Georges-sur-Loire;SAINT-GEORGES-SUR-LOIRE;49170;3101;3011
52;49;1;26;49284;Saint-Germain-des-Prés;SAINT-GERMAIN-DES-PRES;49170;1139;1134
52;49;2;19;49285;Saint-Germain-sur-Moine;SAINT-GERMAIN-SUR-MOINE;49230;2505;2472
52;49;1;23;49288;Saint-Jean-de-la-Croix;SAINT-JEAN-DE-LA-CROIX;49130;179;239
52;49;1;26;49289;Saint-Jean-de-Linières;SAINT-JEAN-DE-LINIERES;49070;1008;1400
52;49;1;23;49290;Saint-Jean-des-Mauvrets;SAINT-JEAN-DES-MAUVRETS;49320;1308;1450
52;49;3;20;49291;Saint-Just-sur-Dive;SAINT-JUST-SUR-DIVE;49260;361;347
52;49;1;32;49292;Saint-Lambert-du-Lattay;SAINT-LAMBERT-DU-LATTAY;49750;1352;1466
52;49;1;39;49294;Saint-Lambert-la-Potherie;SAINT-LAMBERT-LA-POTHERIE;49070;2079;2209
52;49;2;25;49295;Saint-Laurent-de-la-Plaine;SAINT-LAURENT-DE-LA-PLAINE;49290;1387;1538
52;49;2;09;49296;Saint-Laurent-des-Autels;SAINT-LAURENT-DES-AUTELS;49270;1510;1496
52;49;2;25;49297;Saint-Laurent-du-Mottay;SAINT-LAURENT-DU-MOTTAY;49410;722;702
52;49;1;26;49298;Saint-Léger-des-Bois;SAINT-LEGER-DES-BOIS;49170;978;1307
52;49;2;35;49299;Saint-Léger-sous-Cholet;SAINT-LEGER-SOUS-CHOLET;49280;2470;2604
52;49;2;11;49300;Saint-Lézin;SAINT-LEZIN;49120;693;679
52;49;2;19;49301;Saint-Macaire-en-Mauges;SAINT-MACAIRE-EN-MAUGES;49450;5543;5687
52;49;3;20;49302;Saint-Macaire-du-Bois;SAINT-MACAIRE-DU-BOIS;49260;360;388
52;49;3;04;49303;Saint-Martin-d'Arcé;SAINT-MARTIN-D'ARCE;49150;634;650
52;49;3;28;49304;Saint-Martin-de-la-Place;SAINT-MARTIN-DE-LA-PLACE;49160;1129;1115
52;49;4;30;49305;Saint-Martin-du-Bois;SAINT-MARTIN-DU-BOIS;49500;671;684
52;49;1;26;49306;Saint-Martin-du-Fouilloux;SAINT-MARTIN-DU-FOUILLOUX;49170;1315;1368
52;49;1;23;49307;Saint-Mathurin-sur-Loire;SAINT-MATHURIN-SUR-LOIRE;49250;1995;2228
52;49;1;23;49308;Saint-Melaine-sur-Aubance;SAINT-MELAINE-SUR-AUBANCE;49610;1579;1942
52;49;4;24;49309;Saint-Michel-et-Chanveaux;SAINT-MICHEL-ET-CHANVEAUX;49420;421;364
52;49;3;34;49310;Saint-Paul-du-Bois;SAINT-PAUL-DU-BOIS;49310;583;562
52;49;3;17;49311;Saint-Philbert-du-Peuple;SAINT-PHILBERT-DU-PEUPLE;49160;1204;1117
52;49;2;06;49312;Saint-Philbert-en-Mauges;SAINT-PHILBERT-EN-MAUGES;49600;307;325
52;49;2;21;49313;Saint-Pierre-Montlimart;SAINT-PIERRE-MONTLIMART;49110;3137;3053
52;49;2;21;49314;Saint-Quentin-en-Mauges;SAINT-QUENTIN-EN-MAUGES;49110;1029;991
52;49;3;04;49315;Saint-Quentin-lès-Beaurepaire;SAINT-QUENTIN-LES-BEAUREPAIRE;49150;208;211
52;49;2;21;49316;Saint-Rémy-en-Mauges;SAINT-REMY-EN-MAUGES;49110;1289;1219
52;49;1;23;49317;Saint-Rémy-la-Varenne;SAINT-REMY-LA-VARENNE;49250;727;844
52;49;1;23;49318;Saint-Saturnin-sur-Loire;SAINT-SATURNIN-SUR-LOIRE;49320;1080;1205
52;49;4;30;49319;Saint-Sauveur-de-Flée;SAINT-SAUVEUR-DE-FLEE;49500;246;251
52;49;2;09;49320;Saint-Sauveur-de-Landemont;SAINT-SAUVEUR-DE-LANDEMONT;49270;587;653
52;49;1;18;49321;Saint-Sigismond;SAINT-SIGISMOND;49123;266;312
52;49;1;23;49322;Saint-Sulpice;SAINT-SULPICE;49320;170;180
52;49;1;01;49323;Saint-Sylvain-d'Anjou;SAINT-SYLVAIN-D'ANJOU;49480;3488;4553
52;49;2;21;49324;Salle-et-Chapelle-Aubry (La);SALLE-ET-CHAPELLE-AUBRY (LA);49110;1056;1026
52;49;3;34;49325;Salle-de-Vihiers (La);SALLE-DE-VIHIERS (LA);49310;922;900
52;49;1;36;49326;Sarrigné;SARRIGNE;49800;635;743
52;49;1;32;49327;Saulgé-l'Hôpital;SAULGE-L'HOPITAL;49320;353;366
52;49;3;99;49328;Saumur;SAUMUR;49400;30131;29857
52;49;1;26;49329;Savennières;SAVENNIERES;49170;1164;1157
52;49;4;10;49330;Sceaux-d'Anjou;SCEAUX-D'ANJOU;49330;710;721
52;49;4;30;49331;Segré;SEGRE;49500;6434;6410
52;49;2;35;49332;Séguinière (La);SEGUINIERE (LA);49280;3482;3506
52;49;1;31;49333;Seiches-sur-le-Loir;SEICHES-SUR-LE-LOIR;49140;2248;2412
52;49;1;31;49334;Sermaise;SERMAISE;49140;244;227
52;49;4;10;49335;Sœurdres;SOEURDRES;49330;282;247
52;49;3;34;49336;Somloire;SOMLOIRE;49360;825;790
52;49;1;33;49337;Soucelles;SOUCELLES;49140;1742;1858
52;49;1;23;49338;Soulaines-sur-Aubance;SOULAINES-SUR-AUBANCE;49610;1032;1189
52;49;1;33;49339;Soulaire-et-Bourg;SOULAIRE-ET-BOURG;49460;1063;1189
52;49;3;29;49341;Souzay-Champigny;SOUZAY-CHAMPIGNY;49400;640;678
52;49;3;34;49342;Tancoigné;TANCOIGNE;49310;251;221
52;49;2;40;49343;Tessoualle (La);TESSOUALLE (LA);49280;2781;2941
52;49;4;10;49344;Thorigné-d'Anjou;THORIGNE-D'ANJOU;49220;680;752
52;49;1;32;49345;Thouarcé;THOUARCE;49380;1546;1682
52;49;3;15;49346;Thoureil (Le);THOUREIL (LE);49350;355;360
52;49;1;33;49347;Tiercé;TIERCE;49125;3047;3605
52;49;3;34;49348;Tigné;TIGNE;49540;718;713
52;49;2;19;49349;Tillières;TILLIERES;49230;1257;1268
52;49;2;19;49350;Torfou;TORFOU;49660;1958;1923
52;49;2;11;49351;Tourlandry (La);TOURLANDRY (LA);49120;1206;1198
52;49;2;12;49352;Toutlemonde;TOUTLEMONDE;49360;973;958
52;49;1;36;49353;Trélazé;TRELAZE;49800;10539;11025
52;49;4;24;49354;Tremblay (Le);TREMBLAY (LE);49520;389;365
52;49;2;12;49355;Trémentines;TREMENTINES;49340;3034;2817
52;49;3;34;49356;Trémont;TREMONT;49310;338;350
52;49;3;29;49358;Turquant;TURQUANT;49730;403;448
52;49;3;13;49359;Ulmes (Les);ULMES (LES);49700;468;478
52;49;2;09;49360;Varenne (La);VARENNE (LA);49270;1278;1366
52;49;3;27;49361;Varennes-sur-Loire;VARENNES-SUR-LOIRE;49730;1847;1800
52;49;3;29;49362;Varrains;VARRAINS;49400;1179;1146
52;49;1;32;49363;Vauchrétien;VAUCHRETIEN;49320;1198;1395
52;49;3;20;49364;Vaudelnay;VAUDELNAY;49260;1037;1058
52;49;3;13;49365;Verchers-sur-Layon (Les);VERCHERS-SUR-LAYON (LES);49700;769;813
52;49;4;24;49366;Vergonnes;VERGONNES;49420;286;288
52;49;4;16;49367;Vern-d'Anjou;VERN-D'ANJOU;49220;1455;1560
52;49;3;17;49368;Vernantes;VERNANTES;49390;1749;1852
52;49;3;17;49369;Vernoil;VERNOIL;49390;1296;1214
52;49;3;29;49370;Verrie;VERRIE;49400;369;388
52;49;2;12;49371;Vezins;VEZINS;49340;1394;1582
52;49;3;04;49372;Vieil-Baugé (Le);VIEIL-BAUGE (LE);49150;1172;1252
52;49;3;34;49373;Vihiers;VIHIERS;49310;4131;3992
52;49;3;27;49374;Villebernier;VILLEBERNIER;49400;1306;1349
52;49;2;06;49375;Villedieu-la-Blouère;VILLEDIEU-LA-BLOUERE;49450;2193;2102
52;49;1;18;49376;Villemoisan;VILLEMOISAN;49370;476;495
52;49;1;01;49377;Villevêque;VILLEVEQUE;49140;2432;2607
52;49;3;27;49378;Vivy;VIVY;49680;1885;1873
52;49;3;04;49380;Vaulandry;VAULANDRY;49150;269;271
52;49;2;12;49381;Yzernay;YZERNAY;49360;1634;1576
25;50;2;04;50001;Acqueville;ACQUEVILLE;50440;617;650
25;50;4;52;50002;Agneaux;AGNEAUX;50180;4173;4476
25;50;3;36;50003;Agon-Coutainville;AGON-COUTAINVILLE;50230;2510;2723
25;50;4;31;50004;Airel;AIREL;50680;526;486
25;50;2;37;50005;Amfreville;AMFREVILLE;50480;295;290
25;50;4;34;50006;Amigny;AMIGNY;50620;123;123
25;50;3;36;50007;Ancteville;ANCTEVILLE;50200;202;204
25;50;3;06;50008;Anctoville-sur-Boscq;ANCTOVILLE-SUR-BOSCQ;50400;285;418
25;50;1;42;50009;Angey;ANGEY;50530;133;140
25;50;2;37;50010;Angoville-au-Plain;ANGOVILLE-AU-PLAIN;50480;44;53
25;50;3;20;50012;Angoville-sur-Ay;ANGOVILLE-SUR-AY;50430;202;230
25;50;2;30;50013;Anneville-en-Saire;ANNEVILLE-EN-SAIRE;50760;345;324
25;50;3;20;50014;Anneville-sur-Mer;ANNEVILLE-SUR-MER;50560;202;196
25;50;3;23;50015;Annoville;ANNOVILLE;50660;474;547
25;50;3;16;50016;Appeville;APPEVILLE;50500;202;222
25;50;1;33;50018;Argouges;ARGOUGES;50240;599;540
25;50;1;29;50019;Aucey-la-Plaine;AUCEY-LA-PLAINE;50170;430;362
25;50;2;04;50020;Auderville;AUDERVILLE;50440;283;283
25;50;2;37;50021;Audouville-la-Hubert;AUDOUVILLE-LA-HUBERT;50480;97;83
25;50;2;30;50022;Aumeville-Lestre;AUMEVILLE-LESTRE;50630;134;139
25;50;4;09;50023;Auvers;AUVERS;50500;571;589
25;50;4;09;50024;Auxais;AUXAIS;50500;130;137
25;50;1;01;50025;Avranches;AVRANCHES;50300;8638;8500
25;50;2;22;50026;Azeville;AZEVILLE;50310;73;78
25;50;1;42;50027;Bacilly;BACILLY;50530;644;670
25;50;3;14;50028;Baleine (La);BALEINE (LA);50450;121;118
25;50;1;02;50029;Barenton;BARENTON;50720;1437;1348
25;50;2;30;50030;Barfleur;BARFLEUR;50760;599;642
25;50;2;03;50031;Barneville-Carteret;BARNEVILLE-CARTERET;50270;2222;2429
25;50;4;35;50032;Barre-de-Semilly (La);BARRE-DE-SEMILLY (LA);50810;656;792
25;50;2;03;50033;Baubigny;BAUBIGNY;50270;174;166
25;50;4;35;50034;Baudre;BAUDRE;50000;365;356
25;50;3;16;50035;Baudreville;BAUDREVILLE;50250;78;84
25;50;3;27;50036;Baupte;BAUPTE;50500;431;422
25;50;1;19;50037;Bazoge (La);BAZOGE (LA);50520;162;166
25;50;1;17;50038;Beauchamps;BEAUCHAMPS;50320;314;354
25;50;4;45;50039;Beaucoudray;BEAUCOUDRAY;50420;119;129
25;50;1;43;50040;Beauficel;BEAUFICEL;50150;175;163
25;50;2;04;50041;Beaumont-Hague;BEAUMONT-HAGUE;50440;1714;1381
25;50;1;29;50042;Beauvoir;BEAUVOIR;50170;426;427
25;50;1;19;50043;Bellefontaine;BELLEFONTAINE;50520;145;159
25;50;3;10;50044;Belval;BELVAL;50210;274;274
25;50;2;28;50045;Benoîtville;BENOITVILLE;50340;443;458
25;50;4;31;50046;Bérigny;BERIGNY;50810;359;367
25;50;4;26;50048;Beslon;BESLON;50800;500;498
25;50;2;41;50049;Besneville;BESNEVILLE;50390;536;516
25;50;4;45;50050;Beuvrigny;BEUVRIGNY;50420;93;95
25;50;2;37;50051;Beuzeville-au-Plain;BEUZEVILLE-AU-PLAIN;50480;37;46
25;50;2;37;50052;Beuzeville-la-Bastille;BEUZEVILLE-LA-BASTILLE;50360;166;161
25;50;4;46;50054;Biéville;BIEVILLE;50160;145;146
25;50;2;41;50055;Biniville;BINIVILLE;50390;95;89
25;50;1;24;50056;Bion;BION;50140;488;431
25;50;2;04;50057;Biville;BIVILLE;50440;364;415
25;50;3;36;50058;Blainville-sur-Mer;BLAINVILLE-SUR-MER;50560;1113;1319
25;50;2;37;50059;Blosville;BLOSVILLE;50480;223;206
25;50;4;48;50060;Bloutière (La);BLOUTIERE (LA);50800;428;418
25;50;3;36;50061;Boisroger;BOISROGER;50200;145;153
25;50;1;39;50062;Boisyvon;BOISYVON;50800;105;106
25;50;3;16;50063;Bolleville;BOLLEVILLE;50250;334;368
25;50;2;41;50064;Bonneville (La);BONNEVILLE (LA);50360;129;143
25;50;1;99;50066;Jullouville;JULLOUVILLE;50610;1492;1757
25;50;4;48;50069;Bourguenolles;BOURGUENOLLES;50800;250;244
25;50;2;37;50070;Boutteville;BOUTTEVILLE;50480;51;62
25;50;1;05;50071;Braffais;BRAFFAIS;50870;181;163
25;50;3;36;50072;Brainville;BRAINVILLE;50200;131;120
25;50;2;04;50073;Branville-Hague;BRANVILLE-HAGUE;50440;100;108
25;50;1;05;50074;Brécey;BRECEY;50370;2029;2113
25;50;4;46;50075;Brectouville;BRECTOUVILLE;50160;169;157
25;50;3;06;50076;Bréhal;BREHAL;50290;2351;2599
25;50;2;51;50077;Bretteville;BRETTEVILLE;50110;1008;1075
25;50;3;20;50078;Bretteville-sur-Ay;BRETTEVILLE-SUR-AY;50430;302;317
25;50;2;07;50079;Breuville;BREUVILLE;50260;361;351
25;50;4;09;50080;Brévands;BREVANDS;50500;294;318
25;50;3;06;50081;Bréville-sur-Mer;BREVILLE-SUR-MER;50290;530;611
25;50;2;07;50082;Bricquebec;BRICQUEBEC;50260;4363;4360
25;50;2;28;50083;Bricquebosq;BRICQUEBOSQ;50340;414;447
25;50;3;12;50084;Bricqueville-la-Blouette;BRICQUEVILLE-LA-BLOUETTE;50200;525;540
25;50;3;06;50085;Bricqueville-sur-Mer;BRICQUEVILLE-SUR-MER;50290;810;908
25;50;2;38;50086;Brillevast;BRILLEVAST;50330;308;299
25;50;2;47;50087;Brix;BRIX;50700;1828;1928
25;50;1;43;50088;Brouains;BROUAINS;50150;242;213
25;50;2;37;50089;Brucheville;BRUCHEVILLE;50480;140;147
25;50;1;44;50090;Buais;BUAIS;50640;702;652
25;50;3;12;50092;Cambernon;CAMBERNON;50200;691;696
25;50;3;10;50093;Cametours;CAMETOURS;50570;330;377
25;50;3;40;50094;Camprond;CAMPROND;50210;335;318
25;50;4;08;50095;Canisy;CANISY;50750;855;931
25;50;2;38;50096;Canteloup;CANTELOUP;50330;189;174
25;50;3;16;50097;Canville-la-Rocque;CANVILLE-LA-ROCQUE;50580;146;129
25;50;4;21;50098;Carantilly;CARANTILLY;50570;536;530
25;50;4;09;50099;Carentan;CARENTAN;50500;6300;6340
25;50;1;33;50100;Carnet;CARNET;50240;398;433
25;50;2;38;50101;Carneville;CARNEVILLE;50330;241;222
25;50;1;42;50102;Carolles;CAROLLES;50740;554;652
25;50;2;37;50103;Carquebut;CARQUEBUT;50480;289;295
25;50;2;41;50105;Catteville;CATTEVILLE;50390;106;105
25;50;4;34;50106;Cavigny;CAVIGNY;50620;269;243
25;50;4;09;50107;Catz;CATZ;50500;97;109
25;50;1;13;50108;Céaux;CEAUX;50220;397;379
25;50;3;06;50109;Cérences;CERENCES;50510;1777;1757
25;50;4;31;50110;Cerisy-la-Forêt;CERISY-LA-FORET;50680;784;839
25;50;3;10;50111;Cerisy-la-Salle;CERISY-LA-SALLE;50210;1004;937
25;50;1;05;50112;Chaise-Baudouin (La);CHAISE-BAUDOUIN (LA);50370;439;396
25;50;1;17;50114;Chambres (Les);CHAMBRES (LES);50320;81;92
25;50;1;17;50115;Champcervon;CHAMPCERVON;50320;142;157
25;50;1;42;50116;Champcey;CHAMPCEY;50530;141;149
25;50;1;42;50117;Champeaux;CHAMPEAUX;50530;330;320
25;50;4;48;50118;Champrepus;CHAMPREPUS;50800;265;237
25;50;4;34;50119;Champs-de-Losque (Les);CHAMPS-DE-LOSQUE (LES);50620;195;205
25;50;3;06;50120;Chanteloup;CHANTELOUP;50510;185;241
25;50;1;39;50121;Chapelle-Cécelin (La);CHAPELLE-CECELIN (LA);50800;194;215
25;50;4;21;50123;Chapelle-en-Juger (La);CHAPELLE-EN-JUGER (LA);50570;592;625
25;50;1;05;50124;Chapelle-Urée (La);CHAPELLE-UREE (LA);50370;169;122
25;50;1;19;50125;Chasseguey;CHASSEGUEY;50520;104;87
25;50;1;01;50126;Chavoy;CHAVOY;50870;58;77
25;50;2;37;50127;Chef-du-Pont;CHEF-DU-PONT;50480;834;745
25;50;4;26;50128;Chefresne (Le);CHEFRESNE (LE);50410;264;279
25;50;2;99;50129;Cherbourg-Octeville;CHERBOURG-OCTEVILLE;50100-50130;45241;42318
25;50;4;48;50130;Chérencé-le-Héron;CHERENCE-LE-HERON;50800;354;409
25;50;1;19;50131;Chérencé-le-Roussel;CHERENCE-LE-ROUSSEL;50520;350;329
25;50;1;13;50132;Chéris (Les);CHERIS (LES);50220;240;234
25;50;1;32;50133;Chèvreville;CHEVREVILLE;50600;193;198
25;50;4;45;50134;Chevry;CHEVRY;50420;87;82
25;50;2;38;50135;Clitourps;CLITOURPS;50330;140;138
25;50;3;16;50136;Coigny;COIGNY;50250;232;204
25;50;4;26;50137;Colombe (La);COLOMBE (LA);50800;563;559
25;50;2;41;50138;Colomby;COLOMBY;50700;431;429
25;50;4;46;50139;Condé-sur-Vire;CONDE-SUR-VIRE;50890;3000;2984
25;50;3;23;50140;Contrières;CONTRIERES;50660;335;332
25;50;2;38;50142;Cosqueville;COSQUEVILLE;50330;501;491
25;50;3;06;50143;Coudeville-sur-Mer;COUDEVILLE-SUR-MER;50290;724;739
25;50;1;39;50144;Coulouvray-Boisbenâtre;COULOUVRAY-BOISBENATRE;50670;593;537
25;50;3;12;50145;Courcy;COURCY;50200;474;469
25;50;1;13;50146;Courtils;COURTILS;50220;271;257
25;50;3;12;50147;Coutances;COUTANCES;50200;9715;9522
25;50;4;31;50148;Couvains;COUVAINS;50680;426;383
25;50;2;25;50149;Couville;COUVILLE;50690;821;820
25;50;2;30;50150;Crasville;CRASVILLE;50630;216;255
25;50;3;20;50151;Créances;CREANCES;50710;1926;2014
25;50;1;05;50152;Cresnays (Les);CRESNAYS (LES);50370;287;271
25;50;3;16;50153;Cretteville;CRETTEVILLE;50250;216;220
25;50;1;33;50154;Croix-Avranchin (La);CROIX-AVRANCHIN (LA);50240;448;431
25;50;1;13;50155;Crollon;CROLLON;50220;207;213
25;50;2;41;50156;Crosville-sur-Douve;CROSVILLE-SUR-DOUVE;50360;48;58
25;50;1;05;50158;Cuves;CUVES;50670;297;360
25;50;4;08;50159;Dangy;DANGY;50750;605;604
25;50;3;16;50160;Denneville;DENNEVILLE;50580;442;478
25;50;4;34;50161;Dézert (Le);DEZERT (LE);50620;521;500
25;50;2;51;50162;Digosville;DIGOSVILLE;50110;1338;1459
25;50;2;04;50163;Digulleville;DIGULLEVILLE;50440;230;248
25;50;4;45;50164;Domjean;DOMJEAN;50420;822;820
25;50;1;15;50165;Donville-les-Bains;DONVILLE-LES-BAINS;50350;3199;3351
25;50;3;16;50166;Doville;DOVILLE;50250;253;256
25;50;1;42;50167;Dragey-Ronthon;DRAGEY-RONTHON;50530;571;616
25;50;1;13;50168;Ducey;DUCEY;50220;2069;2174
25;50;2;22;50169;Écausseville;ECAUSSEVILLE;50310;89;88
25;50;2;37;50170;Écoquenéauville;ECOQUENEAUVILLE;50480;55;68
25;50;2;04;50171;Éculleville;ECULLEVILLE;50440;55;42
25;50;2;22;50172;Émondeville;EMONDEVILLE;50310;247;289
25;50;2;50;50173;Équeurdreville-Hainneville;EQUEURDREVILLE-HAINNEVILLE;50120;18256;18173
25;50;1;17;50174;Équilly;EQUILLY;50320;116;128
25;50;2;22;50175;Éroudeville;EROUDEVILLE;50310;208;220
25;50;2;07;50176;Étang-Bertrand (L');ETANG-BERTRAND (L');50260;264;280
25;50;2;41;50177;Étienville;ETIENVILLE;50360;392;344
25;50;2;38;50178;Fermanville;FERMANVILLE;50840;1271;1408
25;50;1;44;50179;Ferrières;FERRIERES;50640;64;66
25;50;4;45;50180;Fervaches;FERVACHES;50420;240;285
25;50;3;27;50181;Feugères;FEUGERES;50190;302;274
25;50;3;20;50182;Feuillie (La);FEUILLIE (LA);50190;242;263
25;50;2;03;50183;Fierville-les-Mines;FIERVILLE-LES-MINES;50580;245;252
25;50;2;28;50184;Flamanville;FLAMANVILLE;50340;1781;1683
25;50;4;48;50185;Fleury;FLEURY;50800;786;760
25;50;2;22;50186;Flottemanville;FLOTTEMANVILLE;50700;181;176
25;50;2;04;50187;Flottemanville-Hague;FLOTTEMANVILLE-HAGUE;50690;631;731
25;50;1;17;50188;Folligny;FOLLIGNY;50320;760;777
25;50;1;24;50189;Fontenay;FONTENAY;50140;290;292
25;50;2;22;50190;Fontenay-sur-Mer;FONTENAY-SUR-MER;50310;186;176
25;50;2;37;50191;Foucarville;FOUCARVILLE;50480;138;108
25;50;4;45;50192;Fourneaux;FOURNEAUX;50420;98;90
25;50;1;43;50193;Fresne-Poret (Le);FRESNE-PORET (LE);50850;277;241
25;50;2;22;50194;Fresville;FRESVILLE;50310;314;325
25;50;1;43;50195;Gathemo;GATHEMO;50150;312;291
25;50;2;38;50196;Gatteville-le-Phare;GATTEVILLE-LE-PHARE;50760;556;561
25;50;3;14;50197;Gavray;GAVRAY;50450;1452;1480
25;50;3;20;50198;Geffosses;GEFFOSSES;50560;412;399
25;50;1;42;50199;Genêts;GENETS;50530;481;439
25;50;1;02;50200;Ger;GER;50850;1041;947
25;50;4;46;50202;Giéville;GIEVILLE;50160;618;587
25;50;2;51;50203;Glacerie (La);GLACERIE (LA);50470;5576;5401
25;50;3;16;50204;Glatigny;GLATIGNY;50250;127;144
25;50;1;01;50205;Godefroy (La);GODEFROY (LA);50300;155;155
25;50;1;01;50206;Gohannière (La);GOHANNIERE (LA);50300;82;86
25;50;2;41;50207;Golleville;GOLLEVILLE;50390;170;168
25;50;3;27;50208;Gonfreville;GONFREVILLE;50190;158;153
25;50;2;38;50209;Gonneville;GONNEVILLE;50330;773;853
25;50;3;27;50210;Gorges;GORGES;50190;425;353
25;50;2;38;50211;Gouberville;GOUBERVILLE;50330;139;137
25;50;2;37;50212;Gourbesville;GOURBESVILLE;50480;144;156
25;50;4;08;50213;Gourfaleur;GOURFALEUR;50750;474;432
25;50;4;45;50214;Gouvets;GOUVETS;50420;304;265
25;50;3;36;50215;Gouville-sur-Mer;GOUVILLE-SUR-MER;50560;1324;1686
25;50;4;34;50216;Graignes;GRAIGNES;50620;534;617
25;50;1;05;50217;Grand-Celland (Le);GRAND-CELLAND (LE);50370;427;452
25;50;1;15;50218;Granville;GRANVILLE;50400;12413;12687
25;50;3;36;50219;Gratot;GRATOT;50200;581;612
25;50;2;04;50220;Gréville-Hague;GREVILLE-HAGUE;50440;653;721
25;50;3;14;50221;Grimesnil;GRIMESNIL;50450;53;51
25;50;2;28;50222;Grosville;GROSVILLE;50340;618;623
25;50;3;10;50223;Guéhébert;GUEHEBERT;50210;146;135
25;50;4;46;50224;Guilberville;GUILBERVILLE;50160;852;821
25;50;4;26;50225;Guislain (Le);GUISLAIN (LE);50410;141;122
25;50;2;22;50227;Ham (Le);HAM (LE);50310;387;348
25;50;3;14;50228;Hambye;HAMBYE;50450;1218;1121
25;50;1;33;50229;Hamelin;HAMELIN;50730;122;122
25;50;2;25;50230;Hardinvast;HARDINVAST;50690;746;805
25;50;3;23;50231;Hauteville-sur-Mer;HAUTEVILLE-SUR-MER;50590;558;615
25;50;3;40;50232;Hauteville-la-Guichard;HAUTEVILLE-LA-GUICHARD;50570;358;372
25;50;2;41;50233;Hautteville-Bocage;HAUTTEVILLE-BOCAGE;50390;97;88
25;50;4;26;50234;Haye-Bellefond (La);HAYE-BELLEFOND (LA);50410;62;69
25;50;2;03;50235;Haye-d'Ectot (La);HAYE-D'ECTOT (LA);50270;147;195
25;50;3;16;50236;Haye-du-Puits (La);HAYE-DU-PUITS (LA);50250;1912;1882
25;50;1;17;50237;Haye-Pesnel (La);HAYE-PESNEL (LA);50320;1284;1317
25;50;2;28;50238;Héauville;HEAUVILLE;50340;355;373
25;50;4;21;50239;Hébécrevon;HEBECREVON;50180;921;969
25;50;2;28;50240;Helleville;HELLEVILLE;50340;289;324
25;50;2;22;50241;Hémevez;HEMEVEZ;50700;150;147
25;50;2;04;50242;Herqueville;HERQUEVILLE;50440;149;145
25;50;3;36;50243;Heugueville-sur-Sienne;HEUGUEVILLE-SUR-SIENNE;50200;476;484
25;50;3;23;50244;Hérenguerville;HERENGUERVILLE;50660;141;128
25;50;1;44;50245;Heussé;HEUSSE;50640;302;267
25;50;2;37;50246;Hiesville;HIESVILLE;50480;57;69
25;50;1;17;50247;Hocquigny;HOCQUIGNY;50320;139;144
25;50;4;34;50248;Hommet-d'Arthenay (Le);HOMMET-D'ARTHENAY (LE);50620;339;326
25;50;2;37;50249;Houesville;HOUESVILLE;50480;201;224
25;50;3;16;50250;Houtteville;HOUTTEVILLE;50250;78;81
25;50;2;47;50251;Huberville;HUBERVILLE;50700;241;281
25;50;3;06;50252;Hudimesnil;HUDIMESNIL;50510;614;716
